state,action,reward,next_state,done
"2.1790738105773926,1.3757084608078003,2.0,4.467615604400635,-1.7453837394714355,1.0,6.254532814025879,1.2397925853729248,2.0,8.760371208190918,-1.7224034070968628,1.0","1.0,0.0",0.12726208580673948,"1.9801825284957886,1.370535135269165,2.0,4.261767387390137,-1.7556475400924683,1.0,6.055332660675049,1.2255407571792603,2.0,8.554567337036133,-1.7422300577163696,1.0",0
"1.9801825284957886,1.370535135269165,2.0,4.261767387390137,-1.7556475400924683,1.0,6.055332660675049,1.2255407571792603,2.0,8.554567337036133,-1.7422300577163696,1.0","1.0,0.0",0.12181999427067014,"1.7793070077896118,1.3694287538528442,2.0,4.059348106384277,-1.757879376411438,1.0,5.854385852813721,1.2224193811416626,2.0,8.352154731750488,-1.7465846538543701,1.0",0
"1.7793070077896118,1.3694287538528442,2.0,4.059348106384277,-1.757879376411438,1.0,5.854385852813721,1.2224193811416626,2.0,8.352154731750488,-1.7465846538543701,1.0","1.0,0.0",0.11699254190722952,"1.5784391164779663,1.3688852787017822,2.0,3.8575401306152344,-1.7591019868850708,1.0,5.653474807739258,1.2206556797027588,2.0,8.150351524353027,-1.7490928173065186,1.0",0
"1.5784391164779663,1.3688852787017822,2.0,3.8575401306152344,-1.7591019868850708,1.0,5.653474807739258,1.2206556797027588,2.0,8.150351524353027,-1.7490928173065186,1.0","1.0,0.0",0.11315026655236293,"1.3767608404159546,1.3689239025115967,2.0,3.655947685241699,-1.7590076923370361,1.0,5.45180082321167,1.2208045721054077,2.0,7.948759078979492,-1.7488820552825928,1.0",0
"1.3767608404159546,1.3689239025115967,2.0,3.655947685241699,-1.7590076923370361,1.0,5.45180082321167,1.2208045721054077,2.0,7.948759078979492,-1.7488820552825928,1.0","1.0,0.0",0.10917071454522587,"3.4546706676483154,-1.7589529752731323,1.0,5.250439167022705,1.220909595489502,2.0,7.7474799156188965,-1.7487070560455322,1.0,9.526753425598145,1.2591229677200317,2.0",0
"3.4546706676483154,-1.7589529752731323,1.0,5.250439167022705,1.220909595489502,2.0,7.7474799156188965,-1.7487070560455322,1.0,9.526753425598145,1.2591229677200317,2.0","1.0,0.0",0.10600352169621496,"3.253028154373169,-1.7593387365341187,1.0,5.0491204261779785,1.2203292846679688,2.0,7.545839786529541,-1.749557375907898,1.0,9.325439453125,1.258080005645752,2.0",0
"3.253028154373169,-1.7593387365341187,1.0,5.0491204261779785,1.2203292846679688,2.0,7.545839786529541,-1.749557375907898,1.0,9.325439453125,1.258080005645752,2.0","1.0,0.0",0.10292623836195203,"3.051450252532959,-1.7592108249664307,1.0,4.84742546081543,1.2205239534378052,2.0,7.344261646270752,-1.7492575645446777,1.0,9.123743057250977,1.2584459781646729,2.0",0
"3.051450252532959,-1.7592108249664307,1.0,4.84742546081543,1.2205239534378052,2.0,7.344261646270752,-1.7492575645446777,1.0,9.123743057250977,1.2584459781646729,2.0","1.0,0.0",0.09996642923970978,"2.850003719329834,-1.759524941444397,1.0,4.646255970001221,1.2200430631637573,2.0,7.142807483673096,-1.749982476234436,1.0,8.922568321228027,1.2575559616088867,2.0",0
"2.850003719329834,-1.759524941444397,1.0,4.646255970001221,1.2200430631637573,2.0,7.142807483673096,-1.749982476234436,1.0,8.922568321228027,1.2575559616088867,2.0","1.0,0.0",0.4745298249901394,"2.648425340652466,-1.7595666646957397,1.0,4.444735050201416,1.2199641466140747,2.0,6.9412384033203125,-1.7500965595245361,1.0,8.721057891845703,1.2574049234390259,2.0",0
"2.648425340652466,-1.7595666646957397,1.0,4.444735050201416,1.2199641466140747,2.0,6.9412384033203125,-1.7500965595245361,1.0,8.721057891845703,1.2574049234390259,2.0","1.0,0.0",0.3171966623222162,"2.446878433227539,-1.7594650983810425,1.0,4.243031978607178,1.2201555967330933,2.0,6.739690780639648,-1.7497777938842773,1.0,8.519351959228516,1.2578128576278687,2.0",0
"2.446878433227539,-1.7594650983810425,1.0,4.243031978607178,1.2201555967330933,2.0,6.739690780639648,-1.7497777938842773,1.0,8.519351959228516,1.2578128576278687,2.0","1.0,0.0",0.25522802525768373,"2.2454466819763184,-1.7598962783813477,1.0,4.042145252227783,1.2194055318832397,2.0,6.538258075714111,-1.7509851455688477,1.0,8.318470001220703,1.2562897205352783,2.0",0
"2.2454466819763184,-1.7598962783813477,1.0,4.042145252227783,1.2194055318832397,2.0,6.538258075714111,-1.7509851455688477,1.0,8.318470001220703,1.2562897205352783,2.0","1.0,0.0",0.2201524566212063,"2.043895721435547,-1.7597721815109253,1.0,3.840423107147217,1.2196334600448608,2.0,6.336709976196289,-1.7506179809570312,1.0,8.116747856140137,1.2567596435546875,2.0",0
"2.043895721435547,-1.7597721815109253,1.0,3.840423107147217,1.2196334600448608,2.0,6.336709976196289,-1.7506179809570312,1.0,8.116747856140137,1.2567596435546875,2.0","1.0,0.0",0.19622538441178983,"1.8424805402755737,-1.7596330642700195,1.0,3.638782024383545,1.2199037075042725,2.0,6.135293960571289,-1.7501524686813354,1.0,7.915104389190674,1.2573552131652832,2.0",0
"1.8424805402755737,-1.7596330642700195,1.0,3.638782024383545,1.2199037075042725,2.0,6.135293960571289,-1.7501524686813354,1.0,7.915104389190674,1.2573552131652832,2.0","0.0,-0.6",0.1622767580857989,"1.8619664907455444,-1.5101253986358643,1.0,3.2777750492095947,1.6679006814956665,2.0,6.120950698852539,-0.9722018837928772,1.0,7.5169501304626465,2.2315521240234375,2.0",0
"1.8619664907455444,-1.5101253986358643,1.0,3.2777750492095947,1.6679006814956665,2.0,6.120950698852539,-0.9722018837928772,1.0,7.5169501304626465,2.2315521240234375,2.0","1.0,0.0",0.15027975858461984,"1.8168612718582153,-1.3077208995819092,1.0,2.9113688468933105,1.9947658777236938,2.0,6.001754283905029,-0.3511582314968109,1.0,7.074004173278809,2.974970817565918,2.0",0
"1.8168612718582153,-1.3077208995819092,1.0,2.9113688468933105,1.9947658777236938,2.0,6.001754283905029,-0.3511582314968109,1.0,7.074004173278809,2.974970817565918,2.0","1.0,0.0",0.15468566973701448,"1.62657630443573,-1.2896699905395508,1.0,2.6905133724212646,2.022792100906372,2.0,5.8024492263793945,-0.2944687604904175,1.0,6.843911170959473,3.041429042816162,2.0",0
"1.62657630443573,-1.2896699905395508,1.0,2.6905133724212646,2.022792100906372,2.0,5.8024492263793945,-0.2944687604904175,1.0,6.843911170959473,3.041429042816162,2.0","1.0,0.0",0.14562095163872524,"1.4257643222808838,-1.288325548171997,1.0,2.487189292907715,2.0249383449554443,2.0,5.6008405685424805,-0.2899187207221985,1.0,6.639772891998291,3.0467634201049805,2.0",0
"1.4257643222808838,-1.288325548171997,1.0,2.487189292907715,2.0249383449554443,2.0,5.6008405685424805,-0.2899187207221985,1.0,6.639772891998291,3.0467634201049805,2.0","1.0,0.0",0.1369994659797289,"2.2860729694366455,2.0250396728515625,2.0,5.399880409240723,-0.28970101475715637,1.0,6.438645362854004,3.0470356941223145,2.0,8.89753246307373,0.44758954644203186,1.0",0
"2.2860729694366455,2.0250396728515625,2.0,5.399880409240723,-0.28970101475715637,1.0,6.438645362854004,3.0470356941223145,2.0,8.89753246307373,0.44758954644203186,1.0","1.0,0.0",0.1309922388653848,"2.0854177474975586,2.0242207050323486,2.0,5.198433876037598,-0.2915860414505005,1.0,6.238338470458984,3.04479718208313,2.0,8.696337699890137,0.44450873136520386,1.0",0
"2.0854177474975586,2.0242207050323486,2.0,5.198433876037598,-0.2915860414505005,1.0,6.238338470458984,3.04479718208313,2.0,8.696337699890137,0.44450873136520386,1.0","1.0,0.0",0.12553029437342156,"4.9968109130859375,-0.2930382490158081,1.0,6.03761625289917,3.0430378913879395,2.0,8.494909286499023,0.4420856535434723,1.0,8.68348503112793,3.4763307571411133,2.0",0
"4.9968109130859375,-0.2930382490158081,1.0,6.03761625289917,3.0430378913879395,2.0,8.494909286499023,0.4420856535434723,1.0,8.68348503112793,3.4763307571411133,2.0","0.0,0.6",0.1106518578653981,"1.9370360374450684,1.7674198150634766,2.0,4.741562843322754,-0.9136764407157898,1.0,6.183915615081787,2.269477128982544,2.0,8.303414344787598,-0.6133798360824585,1.0",0
"1.9370360374450684,1.7674198150634766,2.0,4.741562843322754,-0.9136764407157898,1.0,6.183915615081787,2.269477128982544,2.0,8.303414344787598,-0.6133798360824585,1.0","1.0,0.0",0.10762152192147889,"1.9180530309677124,1.5544404983520508,2.0,4.443510055541992,-1.3910279273986816,1.0,6.193803310394287,1.6337440013885498,2.0,8.017622947692871,-1.444700837135315,1.0",0
"1.9180530309677124,1.5544404983520508,2.0,4.443510055541992,-1.3910279273986816,1.0,6.193803310394287,1.6337440013885498,2.0,8.017622947692871,-1.444700837135315,1.0","1.0,0.0",0.11312640533038687,"1.7376766204833984,1.528980016708374,2.0,4.226211071014404,-1.4477639198303223,1.0,6.0140838623046875,1.5549596548080444,2.0,7.799376964569092,-1.5460015535354614,1.0",0
"1.7376766204833984,1.528980016708374,2.0,4.226211071014404,-1.4477639198303223,1.0,6.0140838623046875,1.5549596548080444,2.0,7.799376964569092,-1.5460015535354614,1.0","1.0,0.0",0.11062498388964048,"1.5393579006195068,1.524724006652832,2.0,4.020991325378418,-1.4577809572219849,1.0,5.8158111572265625,1.540797233581543,2.0,7.5939178466796875,-1.5642958879470825,1.0",0
"1.5393579006195068,1.524724006652832,2.0,4.020991325378418,-1.4577809572219849,1.0,5.8158111572265625,1.540797233581543,2.0,7.5939178466796875,-1.5642958879470825,1.0","1.0,0.0",0.10686639192717573,"3.8194375038146973,-1.4596374034881592,1.0,5.615610599517822,1.5381311178207397,2.0,7.392315864562988,-1.5677632093429565,1.0,8.289176940917969,1.337053894996643,2.0",0
"3.8194375038146973,-1.4596374034881592,1.0,5.615610599517822,1.5381311178207397,2.0,7.392315864562988,-1.5677632093429565,1.0,8.289176940917969,1.337053894996643,2.0","1.0,0.0",0.10393734700681545,"3.617635488510132,-1.4603934288024902,1.0,5.4143853187561035,1.5370296239852905,2.0,7.190494060516357,-1.569206714630127,1.0,8.08791446685791,1.3354378938674927,2.0",0
"3.617635488510132,-1.4603934288024902,1.0,5.4143853187561035,1.5370296239852905,2.0,7.190494060516357,-1.569206714630127,1.0,8.08791446685791,1.3354378938674927,2.0","1.0,0.0",0.10117197529252975,"3.4159696102142334,-1.4604297876358032,1.0,5.2127685546875,1.5369614362716675,2.0,6.988825798034668,-1.5693047046661377,1.0,7.886292934417725,1.3353235721588135,2.0",0
"3.4159696102142334,-1.4604297876358032,1.0,5.2127685546875,1.5369614362716675,2.0,6.988825798034668,-1.5693047046661377,1.0,7.886292934417725,1.3353235721588135,2.0","1.0,0.0",0.5556718509827976,"3.214722156524658,-1.4605995416641235,1.0,5.011673927307129,1.5366984605789185,2.0,6.787563800811768,-1.5696613788604736,1.0,7.685181617736816,1.3349206447601318,2.0",0
"3.214722156524658,-1.4605995416641235,1.0,5.011673927307129,1.5366984605789185,2.0,6.787563800811768,-1.5696613788604736,1.0,7.685181617736816,1.3349206447601318,2.0","1.0,0.0",0.35389270488764013,"3.0130105018615723,-1.4608266353607178,1.0,4.810194492340088,1.5363332033157349,2.0,6.585853576660156,-1.5701534748077393,1.0,7.483694076538086,1.3343572616577148,2.0",0
"3.0130105018615723,-1.4608266353607178,1.0,4.810194492340088,1.5363332033157349,2.0,6.585853576660156,-1.5701534748077393,1.0,7.483694076538086,1.3343572616577148,2.0","1.0,0.0",0.2825937584903877,"2.8113913536071777,-1.4607346057891846,1.0,4.608506202697754,1.5364676713943481,2.0,6.38423490524292,-1.5699864625930786,1.0,7.282008647918701,1.3345476388931274,2.0",0
"2.8113913536071777,-1.4607346057891846,1.0,4.608506202697754,1.5364676713943481,2.0,6.38423490524292,-1.5699864625930786,1.0,7.282008647918701,1.3345476388931274,2.0","1.0,0.0",0.24202117194606587,"2.6100049018859863,-1.4611600637435913,1.0,4.407589435577393,1.5357624292373657,2.0,6.182826519012451,-1.5709648132324219,1.0,7.081057071685791,1.3334286212921143,2.0",0
"2.6100049018859863,-1.4611600637435913,1.0,4.407589435577393,1.5357624292373657,2.0,6.182826519012451,-1.5709648132324219,1.0,7.081057071685791,1.3334286212921143,2.0","1.0,0.0",0.21516759562513377,"2.4083406925201416,-1.461217999458313,1.0,4.205999374389648,1.5356601476669312,2.0,5.981166839599609,-1.5711145401000977,1.0,6.879467487335205,1.3332576751708984,2.0",0
"2.4083406925201416,-1.461217999458313,1.0,4.205999374389648,1.5356601476669312,2.0,5.981166839599609,-1.5711145401000977,1.0,6.879467487335205,1.3332576751708984,2.0","1.0,0.0",0.1956607783613835,"2.206975221633911,-1.4611650705337524,1.0,4.004607677459717,1.5357255935668945,2.0,5.7798004150390625,-1.5710346698760986,1.0,6.678076267242432,1.333343267440796,2.0",0
"2.206975221633911,-1.4611650705337524,1.0,4.004607677459717,1.5357255935668945,2.0,5.7798004150390625,-1.5710346698760986,1.0,6.678076267242432,1.333343267440796,2.0","1.0,0.0",0.18033896051792953,"2.005632162094116,-1.4613869190216064,1.0,3.8035664558410645,1.5353220701217651,2.0,5.5784478187561035,-1.5716108083724976,1.0,6.477015972137451,1.3326748609542847,2.0",0
"2.005632162094116,-1.4613869190216064,1.0,3.8035664558410645,1.5353220701217651,2.0,5.5784478187561035,-1.5716108083724976,1.0,6.477015972137451,1.3326748609542847,2.0","1.0,0.0",0.1688078678512932,"1.8037967681884766,-1.461539387702942,1.0,3.601990222930908,1.5350170135498047,2.0,5.3765997886657715,-1.572068452835083,1.0,6.27541971206665,1.3321412801742554,2.0",0
"1.8037967681884766,-1.461539387702942,1.0,3.601990222930908,1.5350170135498047,2.0,5.3765997886657715,-1.572068452835083,1.0,6.27541971206665,1.3321412801742554,2.0","1.0,0.0",0.15874786714167088,"1.602403998374939,-1.4617130756378174,1.0,3.400904655456543,1.5346580743789673,2.0,5.175198554992676,-1.572613000869751,1.0,6.074315547943115,1.3315047025680542,2.0",0
"1.602403998374939,-1.4617130756378174,1.0,3.400904655456543,1.5346580743789673,2.0,5.175198554992676,-1.572613000869751,1.0,6.074315547943115,1.3315047025680542,2.0","1.0,0.0",0.1503547692405265,"3.1997289657592773,1.5344011783599854,2.0,4.973802089691162,-1.572998046875,1.0,5.8731255531311035,1.3310573101043701,2.0,6.7355055809021,-1.9860447645187378,1.0",0
"3.1997289657592773,1.5344011783599854,2.0,4.973802089691162,-1.572998046875,1.0,5.8731255531311035,1.3310573101043701,2.0,6.7355055809021,-1.9860447645187378,1.0","1.0,0.0",0.1433682080825074,"2.9981343746185303,1.5341767072677612,2.0,4.771976947784424,-1.5733526945114136,1.0,5.671512603759766,1.3306373357772827,2.0,6.5336480140686035,-1.9865281581878662,1.0",0
"2.9981343746185303,1.5341767072677612,2.0,4.771976947784424,-1.5733526945114136,1.0,5.671512603759766,1.3306373357772827,2.0,6.5336480140686035,-1.9865281581878662,1.0","1.0,0.0",0.13712659257906123,"2.797358751296997,1.5335299968719482,2.0,4.570475101470947,-1.574414849281311,1.0,5.470688819885254,1.32936429977417,2.0,6.332049369812012,-1.9880032539367676,1.0",0
"2.797358751296997,1.5335299968719482,2.0,4.570475101470947,-1.574414849281311,1.0,5.470688819885254,1.32936429977417,2.0,6.332049369812012,-1.9880032539367676,1.0","1.0,0.0",0.13154030623950064,"2.595782995223999,1.5335168838500977,2.0,4.368880748748779,-1.5744333267211914,1.0,5.269113540649414,1.3293395042419434,2.0,6.130453109741211,-1.9880290031433105,1.0",0
"2.595782995223999,1.5335168838500977,2.0,4.368880748748779,-1.5744333267211914,1.0,5.269113540649414,1.3293395042419434,2.0,6.130453109741211,-1.9880290031433105,1.0","1.0,0.0",0.12679193010404965,"2.394226312637329,1.5333021879196167,2.0,4.167095184326172,-1.57473886013031,1.0,5.067529678344727,1.3289633989334106,2.0,5.9286298751831055,-1.9884394407272339,1.0",0
"2.394226312637329,1.5333021879196167,2.0,4.167095184326172,-1.57473886013031,1.0,5.067529678344727,1.3289633989334106,2.0,5.9286298751831055,-1.9884394407272339,1.0","1.0,0.0",0.12260057121837908,"2.1934633255004883,1.5324052572250366,2.0,3.9651052951812744,-1.5763758420944214,1.0,4.866700172424316,1.326971411705017,2.0,5.726485252380371,-1.9907993078231812,1.0",0
"2.1934633255004883,1.5324052572250366,2.0,3.9651052951812744,-1.5763758420944214,1.0,4.866700172424316,1.326971411705017,2.0,5.726485252380371,-1.9907993078231812,1.0","1.0,0.0",0.1184200236890276,"1.9918097257614136,1.5324546098709106,2.0,3.763575553894043,-1.5762611627578735,1.0,4.665048599243164,1.3271204233169556,2.0,5.52496862411499,-1.9906189441680908,1.0",0
"1.9918097257614136,1.5324546098709106,2.0,3.763575553894043,-1.5762611627578735,1.0,4.665048599243164,1.3271204233169556,2.0,5.52496862411499,-1.9906189441680908,1.0","1.0,0.0",0.11528773967375505,"1.7904242277145386,1.532117247581482,2.0,3.561680316925049,-1.576888918876648,1.0,4.463624954223633,1.3263410329818726,2.0,5.323002815246582,-1.9915376901626587,1.0",0
"1.7904242277145386,1.532117247581482,2.0,3.561680316925049,-1.576888918876648,1.0,4.463624954223633,1.3263410329818726,2.0,5.323002815246582,-1.9915376901626587,1.0","1.0,0.0",0.11147946798800001,"1.5891449451446533,1.5318725109100342,2.0,3.3599536418914795,-1.5773818492889404,1.0,4.262326240539551,1.325722575187683,2.0,5.121222496032715,-1.9922770261764526,1.0",0
"1.5891449451446533,1.5318725109100342,2.0,3.3599536418914795,-1.5773818492889404,1.0,4.262326240539551,1.325722575187683,2.0,5.121222496032715,-1.9922770261764526,1.0","1.0,0.0",0.10846771257063725,"3.1583681106567383,-1.577453851699829,1.0,4.0607404708862305,1.3256559371948242,2.0,4.91962194442749,-1.9923475980758667,1.0,5.741837978363037,0.9051943421363831,2.0",0
"3.1583681106567383,-1.577453851699829,1.0,4.0607404708862305,1.3256559371948242,2.0,4.91962194442749,-1.9923475980758667,1.0,5.741837978363037,0.9051943421363831,2.0","1.0,0.0",0.10610686947950398,"2.956559181213379,-1.5779930353164673,1.0,3.8594281673431396,1.3249613046646118,2.0,4.717757225036621,-1.9931907653808594,1.0,5.540468692779541,0.9042096138000488,2.0",0
"2.956559181213379,-1.5779930353164673,1.0,3.8594281673431396,1.3249613046646118,2.0,4.717757225036621,-1.9931907653808594,1.0,5.540468692779541,0.9042096138000488,2.0","1.0,0.0",0.1032187699404572,"2.754852533340454,-1.5783970355987549,1.0,3.658092737197876,1.324439287185669,2.0,4.51599645614624,-1.993822455406189,1.0,5.339077949523926,0.9034701585769653,2.0",0
"2.754852533340454,-1.5783970355987549,1.0,3.658092737197876,1.324439287185669,2.0,4.51599645614624,-1.993822455406189,1.0,5.339077949523926,0.9034701585769653,2.0","1.0,0.0",0.10071871840653213,"2.5533313751220703,-1.57835853099823,1.0,3.456404685974121,1.324525237083435,2.0,4.314474105834961,-1.9936944246292114,1.0,5.13739013671875,0.9036414623260498,2.0",0
"2.5533313751220703,-1.57835853099823,1.0,3.456404685974121,1.324525237083435,2.0,4.314474105834961,-1.9936944246292114,1.0,5.13739013671875,0.9036414623260498,2.0","1.0,0.0",0.41909053994575374,"2.351665735244751,-1.5787198543548584,1.0,3.2551848888397217,1.3240327835083008,2.0,4.112769603729248,-1.9943127632141113,1.0,4.936129570007324,0.9029038548469543,2.0",0
"2.351665735244751,-1.5787198543548584,1.0,3.2551848888397217,1.3240327835083008,2.0,4.112769603729248,-1.9943127632141113,1.0,4.936129570007324,0.9029038548469543,2.0","1.0,0.0",0.28271443172976485,"2.1501054763793945,-1.578872561454773,1.0,3.053804397583008,1.3238245248794556,2.0,3.911177635192871,-1.9945701360702515,1.0,4.73471736907959,0.9025956392288208,2.0",0
